Reference;Planet name;Column 3
20896;Tiphene;Tiphene
15651;Tlepolemos;Tlepolemos
42479;Tolik;Tolik
8400;Tomizo;Tomizo
25835;Tomzega;Tomzega
24977;Tongzhan;Tongzhan
45685;Torrycoppin;Torrycoppin
8424;Toshitsumita;Toshitsumita
26471;Tracybecker;Tracybecker
17233;Stanshapiro;Stanshapiro
32810;Steinbach;Steinbach
13822;Stevedodson;Stevedodson
61912;Storrs;Storrs
4690;Strasbourg;Strasbourg
34103;Suganthkannan;Suganthkannan
9196;Sukagawa;Sukagawa
31711;Suresh;Suresh
11913;Svarna;Svarna
2138;Swissair;Swissair
6274;Taizaburo;Taizaburo
7802;Takiguchi;Takiguchi
23898;Takir;Takir
25482;Tallapragada;Tallapragada
28419;Tanpitcha;Tanpitcha
3345;Tarkovskij;Tarkovskij
154493;Portisch;Portisch
89903;Post;Post
9739;Powell;Powell
11855;Preller;Preller
3792;Preston;Preston
171433;Prothous;Prothous
4518;Raikin;Raikin
25465;Rajagopalan;Rajagopalan
4517;Ralpharvey;Ralpharvey
4734;Rameau;Rameau
29886;Randytung;Randytung
7886;Redman;Redman
27985;Remanzacco;Remanzacco
14684;Reyes;Reyes
7966;Richardbaum;Richardbaum
114828;Ricoromita;Ricoromita
21469;Robschum;Robschum
366689;Rohrbaugh;Rohrbaugh
18171;Romaneskue;Romaneskue
1563;Noel;"No&#235;l"
12749;Odokaigan;Odokaigan
13640;Ohtateruaki;Ohtateruaki
2188;Orlenok;Orlenok
7140;Osaki;Osaki
43889;Osawatakaomi;Osawatakaomi
1837;Osita;Osita
3169;Ostro;Ostro
4979;Otawara;Otawara
3089;Oujianquan;Oujianquan
7358;Oze;Oze
1535;Paijanne;"P&#228;ij&#228;nne"
5188;Paine;Paine
12575;Palmaria;Palmaria
58931;Palmys;Palmys
21284;Pandion;Pandion
4938;Papadopoulos;Papadopoulos
30857;Parsec;Parsec
21059;Penderecki;Penderecki
20455;Pennell;Pennell
4790;Petrpravec;Petrpravec
6580;Philbland;Philbland
120368;Phillipcoulter;Phillipcoulter
3713;Pieters;Pieters
5651;Traversa;Traversa
79254;Tsuda;Tsuda
8543;Tsunemi;Tsunemi
12401;Tucholsky;Tucholsky
1323;Tugela;Tugela
7716;Ube;Ube
11818;Ulamec;Ulamec
2868;Upupa;Upupa
12695;Utrecht;Utrecht
2793;Valdaj;Valdaj
84225;Verish;Verish
6105;Verrocchio;Verrocchio
28683;Victorostrik;Victorostrik
2558;Viv;Viv
6161;Vojno-Yasenetsky;Vojno-Yasenetsky
4710;Wade;Wade
25019;Walentosky;Walentosky
3041;Webb;Webb
31555;Wheeler;Wheeler
270373;William;William
268115;Williamalbrecht;Williamalbrecht
4015;Wilson-Harrington;Wilson-Harrington
22584;Winigleason;Winigleason
11349;Witten;Witten
117350;Saburo;Saburo
1715;Salli;Salli
15006;Samcristoforetti;Samcristoforetti
6893;Sanderson;Sanderson
129898;Sanfordselznick;Sanfordselznick
53252;Sardegna;Sardegna
3820;Sauval;Sauval
1255;Schilowa;Schilowa
28095;Seanmahoney;Seanmahoney
1482;Sebastiana;Sebastiana
231969;Sebvauclair;Sebvauclair
24155;Serganov;Serganov
15418;Sergiospinelli;Sergiospinelli
21187;Setsuo;Setsuo
30305;Severi;Severi
5580;Sharidake;Sharidake
12593;Shashlov;Shashlov
2027;Shen;Guo
14338;Shibakoukan;Shibakoukan
8736;Shigehisa;Shigehisa
9800;Shigetoshi;Shigetoshi
21302;Shirakamisanchi;Shirakamisanchi
11136;Shirleymarinus;Shirleymarinus
5922;Shouichi;Shouichi
22919;Shuwan;Shuwan
22739;Sikhote-Alin;Sikhote-Alin
129234;Silly;Silly
8529;Sinzi;Sinzi
188973;Siufaiwing;Siufaiwing
31020;Skarupa;Skarupa
78115;Skiantonucci;Skiantonucci
134131;Skipowens;Skipowens
1766;Slipher;Slipher
7545;Smaklosa;"Smakl&#246;sa"
10287;Smale;Smale
29685;Soibamansoor;Soibamansoor
6755;Solov'yanenko;Solov'yanenko
5417;Solovaya;Solovaya
134;Sophrosyne;Sophrosyne
17543;Sosva;Sosva
29471;Spejbl;Spejbl
10951;Spessart;Spessart
3207;Spinrad;Spinrad
1091;Spiraea;Spiraea
7542;Johnpond;Johnpond
6647;Josse;Josse
32048;Kathyliu;Kathyliu
7460;Julienicoles;Julienicoles
33687;Julianbain;Julianbain
6052;Junichi;Junichi
5394;Jurgens;Jurgens
4998;Kabashima;Kabashima
9067;Katsuno;Katsuno
10545;Kallunge;"K&#228;llunge"
7757;Kameya;Kameya
23663;Kalou;Kalou
216624;Kaufer;Kaufer
10395;Jirkahorn;Jirkahorn
2677;Joan;Joan
48650;Kazanuniversity;Kazanuniversity
14046;Keikai;Keikai
8003;Kelvin;Kelvin
1508;Kemi;Kemi
83956;Panuzzo;Panuzzo
6870;Pauldavies;Pauldavies
11848;Paullouka;Paullouka
7519;Paulcook;Paulcook
65697;Paulandrew;Paulandrew
23120;Paulallen;Paulallen
177148;Patzold;"P&#228;tzold"
12670;Passargea;Passargea
7107;Peiser;Peiser
790;Pretoria;Pretoria
6157;Prey;Prey
9569;Quintenmatsijs;Quintenmatsijs
25907;Capodilupo;Capodilupo
189004;Capys;Capys
24152;Ramasesh;Ramasesh
28738;Carolinolan;Carolinolan
90528;Raywhite;Raywhite
31475;Robbacchus;Robbacchus
6508;Rolcik;"Rol&#269;&#237;k"
3382;Cassidy;Cassidy
7729;Golovanov;Golovanov
5479;Grahamryder;Grahamryder
25312;Asiapossenti;Asiapossenti
19875;Guedes;Guedes
23204;Arditkroni;Arditkroni
6556;Arcimboldo;Arcimboldo
26232;Antink;Antink
21695;Hannahwolf;Hannahwolf
657;Gunlod;"Gunl&#246;d"
28050;Asekomeh;Asekomeh
5286;Haruomukai;Haruomukai
2929;Harris;Harris
17702;Krystofharant;"Kry&#353;tofharant"
32298;Kunalshroff;Kunalshroff
395148;Kurnin;Kurnin
2334;Cuffey;Cuffey
7296;Lamarck;Lamarck
84095;Davidjohn;Davidjohn
12282;Crombecq;Crombecq
18497;Nevezice;"Nev&#283;zice"
5581;Mitsuko;Mitsuko
4332;Milton;Milton
196640;Mulhacen;"Mulhac&#233;n"
10372;Moran;Moran
14436;Morishita;Morishita
10878;Moriyama;Moriyama
2390;Nezarka;"Ne&#382;&#225;rka"
3571;Milanstefanik;"Milan&#353;tef&#225;nik"
11124;Mikulasek;"Mikul&#225;&#353;ek"
1630;Milet;Milet
25231;Naylor;Naylor
237276;Nakama;Nakama
1466;Mundleria;"M&#252;ndleria"
15763;Nagakubo;Nagakubo
4361;Nezhdanova;Nezhdanova
33861;Boucvalt;Boucvalt
66652;Borasisi;Borasisi
27284;Billdunbar;Billdunbar
31476;Bocconcelli;Bocconcelli
16197;Bluepeter;Bluepeter
524;Fidelio;Fidelio
3445;Pinson;Pinson
14974;Pocatky;"Po&#269;&#225;tky"
4086;Podalirius;Podalirius
99824;Polnareff;Polnareff
22469;Poloniny;Poloniny
20947;Polyneikes;Polyneikes
1350;Rosselia;Rosselia
6901;Roybishop;Roybishop
21427;Ryanharrison;Ryanharrison
118194;Sabinagarroni;Sabinagarroni
6250;Saekohayashi;Saekohayashi
1364;Safara;Safara
2605;Sahade;Sahade
22177;Saotome;Saotome
34192;Sappington;Sappington
65159;Sprowls;Sprowls
15391;Steliomancinelli;Steliomancinelli
2146;Stentor;Stentor
21630;Wootensmith;Wootensmith
3062;Wren;Wren
8923;Yamakawa;Yamakawa
4929;Yamatai;Yamatai
4574;Yoshinaka;Yoshinaka
8089;Yukar;Yukar
8215;Zanonato;Zanonato
3462;Zhouguangzhao;Zhouguangzhao
5931;Zhvanetskij;Zhvanetskij
378002;`Akialoa;`Akialoa
5916;van;der
73700;von;Kues
20512;Rothenberg;Rothenberg
2457;Rublyov;Rublyov
14724;SNO;SNO
21611;Rosoff;Rosoff
29585;Johnhale;Johnhale
33936;Johnwells;Johnwells
4764;Joneberhart;Joneberhart
48457;Joseffried;Joseffried
178256;Juanmi;Juanmi
20372;Juliafanning;Juliafanning
28277;Chengherngyi;Chengherngyi
31909;Chenweitung;Chenweitung
688;Melanie;Melanie
7324;Carret;Carret
46829;McMahon;McMahon
13168;Danoconnell;Danoconnell
123860;Davederrick;Davederrick
12612;Daumier;Daumier
106537;McCarthy;McCarthy
70207;Davidunlap;Davidunlap
5641;McCleese;McCleese
10404;McCall;McCall
511;Davida;Davida
75823;Csokonai;Csokonai
1486;Marilyn;Marilyn
127545;Crisman;Crisman
4253;Marker;"M&#228;rker"
18434;Mikesandras;Mikesandras
20358;Dalem;Dalem
16104;Stesullivan;Stesullivan
46568;Stevenlee;Stevenlee
6147;Straub;Straub
32735;Strekalov;Strekalov
22622;Strong;Strong
27947;Emilemathieu;Emilemathieu
26686;Ellenprice;Ellenprice
4385;Elsasser;"Els&#228;sser"
30328;Emilyspencer;Emilyspencer
9620;Ericidle;Ericidle
113203;Szabo;"Szab&#243;"
16248;Fox;Fox
;"name=""T"">";-3325
42929;Francini;Francini
12277;Tajimasatonokai;Tajimasatonokai
13224;Takamatsuda;Takamatsuda
163153;Takuyaonishi;Takuyaonishi
2052;Tamriko;Tamriko
8451;Gaidai;Gaidai
6739;Tarendo;"T&#228;rend&#246;"
9786;Gakutensoku;Gakutensoku
13930;Tashko;Tashko
1109;Tata;Tata
23896;Tatsuaki;Tatsuaki
32393;Galinato;Galinato
8446;Tazieff;Tazieff
11212;Tebbutt;Tebbutt
2587;Gardner;Gardner
14094;Garneau;Garneau
19495;Terentyeva;Terentyeva
9298;Geake;Geake
16020;Tevelde;Tevelde
586;Thekla;Thekla
26528;Genniferubin;Genniferubin
25190;Thomasgoodin;Thomasgoodin
5548;Thosharriot;Thosharriot
3643;Tienchanglin;Tienchanglin
75072;Timerskine;Timerskine
9009;Tirso;Tirso
129879;Tishasaltzman;Tishasaltzman
732;Tjilaki;Tjilaki
7160;Tokunaga;Tokunaga
11500;Tomaiyowit;Tomaiyowit
60614;Tomshea;Tomshea
26448;Tongjili;Tongjili
6487;Tonyspear;Tonyspear
5877;Toshimaihara;Toshimaihara
21275;Tosiyasu;Tosiyasu
16236;Stebrehmer;Stebrehmer
25151;Stefanschroder;"Stefanschr&#246;der"
120364;Stevecooley;Stevecooley
4382;Stravinsky;Stravinsky
95851;Stromvil;Stromvil
120186;Suealeman;Suealeman
19440;Sumatijain;Sumatijain
8207;Suminao;Suminao
454505;Suntharalingam;Suntharalingam
18596;Superbus;Superbus
7779;Susanring;Susanring
223360;Svankmajer;"&#352;vankmajer"
21104;Sveshnikov;Sveshnikov
13669;Swammerdam;Swammerdam
11727;Sweet;Sweet
882;Swetlana;Swetlana
3360;Syrinx;Syrinx
10364;Tainai;Tainai
8720;Takamizawa;Takamizawa
2838;Takase;Takase
5902;Talima;Talima
6411;Tamaga;Tamaga
3121;Tamines;Tamines
3403;Tammy;Tammy
10300;Tanakadate;Tanakadate
2102;Tantalus;Tantalus
5058;Tarrega;Tarrega
177982;Popilnia;Popilnia
4348;Poulydamas;Poulydamas
101722;Pursell;Pursell
32807;Quarenghi;Quarenghi
1137;Raissa;"Ra&#239;ssa"
3928;Randa;Randa
8661;Ratzinger;Ratzinger
3778;Regge;Regge
1111;Reinmuthia;Reinmuthia
9137;Remo;Remo
227218;Renyi;"R&#233;nyi"
8666;Reuter;Reuter
6368;Richardmenendez;Richardmenendez
20306;Richarnold;Richarnold
335;Roberta;Roberta
71538;Robertfried;Robertfried
76309;Ronferdie;Ronferdie
13497;Ronstone;Ronstone
13530;Ninnemann;Ninnemann
4807;Noboru;Noboru
2150;Nyctimene;Nyctimene
25234;Odell;Odell
10948;Odenwald;Odenwald
1143;Odysseus;Odysseus
14998;Ogosemachi;Ogosemachi
439;Ohio;Ohio
42516;Oistrach;Oistrach
21054;Ojmjakon;Ojmjakon
16494;Oka;Oka
19127;Olegefremov;Olegefremov
12138;Olinwilson;Olinwilson
8697;Olofsson;Olofsson
1923;Osiris;Osiris
2962;Otto;Otto
12482;Pajka;Pajka
6793;Palazzolo;Palazzolo
3176;Paolicchi;Paolicchi
1978;Patrice;Patrice
23699;Paulgordan;Paulgordan
16810;Pavelaleksandrov;Pavelaleksandrov
2951;Perepadin;Perepadin
69245;Persiceto;Persiceto
24200;Peterbrooks;Peterbrooks
46793;Phinney;Phinney
7061;Pieri;Pieri
25607;Tsengiching;Tsengiching
6211;Tsubame;Tsubame
4845;Tsubetsu;Tsubetsu
7443;Tsumura;Tsumura
1070;Tunica;Tunica
12704;Tupolev;Tupolev
5254;Ulysses;Ulysses
92;Undina;Undina
233880;Urbanpriol;Urbanpriol
10015;Valenlebedev;Valenlebedev
9357;Venezuela;Venezuela
31319;Vespucci;Vespucci
255073;Victoriabond;Victoriabond
1076;Viola;Viola
13500;Viscardy;Viscardy
5397;Vojislava;Vojislava
25399;Vonnegut;Vonnegut
121032;Wadesisler;Wadesisler
15045;Walesdymond;Walesdymond
17050;Weiskopf;Weiskopf
12244;Werfel;Werfel
5105;Westerhout;Westerhout
10730;White;White
44217;Whittle;Whittle
18182;Wiener;Wiener
41795;Wiens;Wiens
40457;Williamkuhn;Williamkuhn
10316;Williamturner;Williamturner
23712;Willpatrick;Willpatrick
99863;Winnewisser;Winnewisser
7075;Sadovnichij;Sadovnichij
11315;Salpetriere;"Salp&#234;tri&#232;re"
10262;Samoilov;Samoilov
24125;Sapphozoe;Sapphozoe
18939;Sariancel;Sariancel
14499;Satotoshio;Satotoshio
4983;Schroeteria;Schroeteria
989;Schwassmannia;Schwassmannia
29910;Segre;Segre
11442;Seijin-Sanso;Seijin-Sanso
1521;Seinajoki;"Sein&#228;joki"
24226;Sekhsaria;Sekhsaria
136818;Selqet;Selqet
8603;Senator;Senator
20664;Senec;Senec
17091;Senthalir;Senthalir
182122;Sepan;Sepan
296638;Sergeibelov;Sergeibelov
9629;Servet;Servet
32547;Shandroff;Shandroff
21402;Shanhuang;Shanhuang
175109;Sharickaer;Sharickaer
15916;Shigeoyamada;Shigeoyamada
19954;Shigeyoshi;Shigeyoshi
14853;Shimokawa;Shimokawa
55873;Shiomidake;Shiomidake
24186;Shivanisud;Shivanisud
33188;Shreya;Shreya
9145;Shustov;Shustov
8609;Shuvalov;Shuvalov
214715;Silvanofuso;Silvanofuso
30425;Silverman;Silverman
9831;Simongreen;Simongreen
1675;Simonida;Simonida
4981;Sinyavskaya;Sinyavskaya
17980;Vanschaik;Vanschaik
17163;Vasifedoseev;Vasifedoseev
2860;Pasacentennium;Pasacentennium
20719;Velasco;Velasco
27320;Vellinga;Vellinga
44192;Paulguttman;Paulguttman
4206;Verulamium;Verulamium
7237;Vickyhamilton;Vickyhamilton
7531;Pecorelli;Pecorelli
1478;Vihuri;Vihuri
46539;Viktortikhonov;Viktortikhonov
256699;Poudai;Poudai
4889;Praetorius;Praetorius
30327;Prembabu;Prembabu
3260;Vizbor;Vizbor
3159;Prokof'ev;Prokof'ev
471109;Vladobahyl;Vladobahyl
252470;Puigmarti;Puigmarti
1600;Vyssotsky;Vyssotsky
8356;Wadhwa;Wadhwa
;"name=""Q"">(199947)";Qaidam
23014;Walstein;Walstein
4266;Waltari;Waltari
31664;Randiiwessen;Randiiwessen
226;Weringia;Weringia
2017;Wesson;Wesson
2301;Whitford;Whitford
4346;Whitney;Whitney
554;Peraga;Peraga
22434;Peredery;Peredery
13730;Willis;Willis
50413;Petrginz;Petrginz
25972;Pfefferjosh;Pfefferjosh
11581;Philipdejager;Philipdejager
;"name=""X"">";-15171
23241;Yada;Yada
11140;Yakedake;Yakedake
11730;Yanhua;Yanhua
18818;Yasuhiko;Yasuhiko
9106;Yatagarasu;Yatagarasu
166886;Ybl;Ybl
8072;Yojikondo;Yojikondo
7287;Yokokurayama;Yokokurayama
7020;Yourcenar;Yourcenar
13627;Yukitamayo;Yukitamayo
19421;Zachulett;Zachulett
174364;Zakamska;Zakamska
80135;Zanzanini;Zanzanini
5751;Zao;Zao
25584;Zhangnelson;Zhangnelson
34206;Zhiyuewang;Zhiyuewang
3064;Zimmer;Zimmer
15390;Znojil;Znojil
12719;Pingre;"Pingr&#233;"
178679;Piquette;Piquette
157456;Pivatte;Pivatte
17208;Pokrovska;Pokrovska
6174;Polybius;Polybius
69286;von;Liebig
14158;Alananderson;Alananderson
2500;Alascattalo;Alascattalo
260508;Alagna;Alagna
26462;Albertcui;Albertcui
15619;Albertwu;Albertwu
4466;Abai;Abai
26544;Ajjarapu;Ajjarapu
8686;Akenside;Akenside
5144;Achates;Achates
12238;Actor;Actor
34038;Abualragheb;Abualragheb
5175;Ables;Ables
10633;Akimasa;Akimasa
23975;Akran;Akran
978;Aidamina;Aidamina
861;Aida;"A&#239;da"
333717;Alexgreaves;Alexgreaves
15258;Alfilipenko;Alfilipenko
121236;Adrianagutierrez;Adrianagutierrez
82153;Alemigliorini;Alemigliorini
10758;Aldoushuxley;Aldoushuxley
132;Aethra;Aethra
3037;Alku;Alku
121542;Alindamashiku;Alindamashiku
58097;Alimov;Alimov
116166;Andremaeder;"Andr&#233;maeder"
20284;Andreilevin;Andreilevin
23213;Ameliachang;Ameliachang
1042;Amazone;Amazone
6813;Amandahendrix;Amandahendrix
32007;Amirhelmy;Amirhelmy
10183;Ampere;"Amp&#232;re"
1957;Angara;Angara
13446;Almarkim;Almarkim
17040;Almeida;Almeida
28167;Andrewkim;Andrewkim
22137;Annettelee;Annettelee
28559;Anniedai;Anniedai
23904;Amytang;Amytang
22064;Angelalewis;Angelalewis
100733;Annafalcka;"Annafalck&#225;"
30040;Annemerrill;Annemerrill
3667;Anne-Marie;Anne-Marie
27150;Annasante;Annasante
25760;Annaspitz;Annaspitz
2207;Antenor;Antenor
301794;Antoninkapustin;Antoninkapustin
292459;Antoniolasciac;Antoniolasciac
33179;Arsenewenger;"Ars&#232;newenger"
5279;Arthuradel;Arthuradel
281272;Arnaudleroy;Arnaudleroy
236984;Astier;Astier
67;Asia;Asia
152227;Argoli;Argoli
19912;Aurapenenta;Aurapenenta
19620;Auckland;Auckland
3290;Azabu;Azabu
48715;Balbinot;Balbinot
4088;Baggesen;Baggesen
7331;Balindblad;Balindblad
3659;Bellingshausen;Bellingshausen
14790;Beletskij;Beletskij
174362;Bethwillman;Bethwillman
250;Bettina;Bettina
9930;Billburrows;Billburrows
19695;Billnye;Billnye
13562;Bobeggleton;Bobeggleton
9693;Bleeker;Bleeker
2633;Bishop;Bishop
8348;Bhattacharyya;Bhattacharyya
1580;Betulia;Betulia
2643;Bernhard;Bernhard
23403;Boudewijnbuch;Boudewijnbuch
15053;Bochnicek;"Bochn&#237;&#269;ek"
1141;Bohmia;Bohmia
13684;Borbona;Borbona
2320;Blarney;Blarney
10652;Blaeu;Blaeu
23404;Bomans;Bomans
13825;Booth;Booth
7691;Brady;Brady
23855;Brandonshih;Brandonshih
39566;Carllewis;Carllewis
12339;Carloo;Carloo
15249;Capodimonte;Capodimonte
1974;Caupolican;Caupolican
5384;Changjiangcun;Changjiangcun
289587;Chantdugros;Chantdugros
4032;Chaplygin;Chaplygin
8677;Charlier;Charlier
192158;Christian;Christian
134044;Chrisshinohara;Chrisshinohara
128417;Chrismccaa;Chrismccaa
55737;Coquimbo;Coquimbo
815;Coppelia;Coppelia
128314;Coraliejackman;Coraliejackman
2627;Churyumov;Churyumov
8193;Ciaurro;Ciaurro
4577;Chikako;Chikako
289314;Chisholm;Chisholm
11578;Cimabue;Cimabue
269550;Chur;Chur
23062;Donnamooney;Donnamooney
121328;Devlynrfennell;Devlynrfennell
3662;Dezhnev;Dezhnev
78;Diana;Diana
33619;Dominickrowan;Dominickrowan
31839;Depinto;Depinto
13405;Dorisbillings;Dorisbillings
13761;Dorristaylor;Dorristaylor
15902;Dostal;"Dost&#225;l"
48;Doris;Doris
5942;Denzilrobert;Denzilrobert
4120;Denoyelle;Denoyelle
11296;Denzen;Denzen
395;Delia;Delia
33508;Drewnik;Drewnik
24270;Dougskinner;Dougskinner
6488;Drebach;Drebach
35734;Dilithium;Dilithium
5274;Degewij;Degewij
5638;Deikoon;Deikoon
2113;Ehrdni;Ehrdni
33617;Kailashraman;Kailashraman
145732;Kanmon;Kanmon
4963;Kanroku;Kanroku
32025;Karanjerath;Karanjerath
30786;Karkoschka;Karkoschka
781;Kartvelia;Kartvelia
43890;Katiaottani;Katiaottani
25131;Katiemelua;Katiemelua
121715;Katiesalamy;Katiesalamy
31240;Katrianne;Katrianne
23791;Kaysonconlin;Kaysonconlin
184096;Kazlauskas;Kazlauskas
28841;Kelseybarter;Kelseybarter
2932;Kempchinsky;Kempchinsky
14075;Kenwill;Kenwill
15023;Ketover;Ketover
27478;Kevinbloh;Kevinbloh
13721;Kevinwelsh;Kevinwelsh
279119;Khamatova;Khamatova
27287;Garbarino;Garbarino
10685;Kharkivuniver;Kharkivuniver
14500;Kibo;Kibo
5544;Kazakov;Kazakov
23443;Kikwaya;Kikwaya
12771;Kimshin;Kimshin
18553;Kinkakuji;Kinkakuji
113461;McCay;McCay
27527;Kirkkoehler;Kirkkoehler
9902;Kirkpatrick;Kirkpatrick
680;Genoveva;Genoveva
4994;Kisala;Kisala
22497;Immanuelfuchs;Immanuelfuchs
24269;Kittappa;Kittappa
2199;Klet;"Kle&#357;"
591;Irmgard;Irmgard
583;Klotilde;Klotilde
29391;Knight;Knight
2087;Kochera;Kochera
2781;Kleczek;Kleczek
63528;Kocherhans;Kocherhans
5684;Kogo;Kogo
9154;Kol'tsovo;Kol'tsovo
316741;Janefletcher;Janefletcher
3958;Komendantov;Komendantov
5377;Komori;Komori
322912;Jedlik;Jedlik
2628;Kopal;Kopal
21643;Kornev;Kornev
34893;Mihomasatoshi;Mihomasatoshi
1284;Latvia;Latvia
22138;Laynrichards;Laynrichards
368588;Lazrek;Lazrek
3086;Kalbaugh;Kalbaugh
31516;Leibowitz;Leibowitz
1565;Lemaitre;"Lema&#238;tre"
3796;Lene;Lene
16247;Esner;Esner
39536;Lenhof;Lenhof
3572;Leogoldberg;Leogoldberg
19096;Leonfridman;Leonfridman
24245;Ezratty;Ezratty
251325;Leopoldjosefine;Leopoldjosefine
29311;Lesire;Lesire
40206;Lhenice;Lhenice
12310;Londontario;Londontario
771;Libera;Libera
6417;Liberati;Liberati
17889;Liechty;Liechty
3589;Loyola;Loyola
356;Liguria;Liguria
20828;Linchen;Linchen
31493;Fernando-Peiris;Fernando-Peiris
7412;Linnaeus;Linnaeus
18055;Fernhildebrandt;Fernhildebrandt
31464;Liscinsky;Liscinsky
5324;Lyapunov;Lyapunov
1858;Lobachevskij;Lobachevskij
240871;MOSS;MOSS
1937;Locarno;Locarno
8423;Macao;Macao
5937;Loden;"Lod&#233;n"
17192;Loharu;Loharu
20080;Maeharatorakichi;Maeharatorakichi
19129;Loos;Loos
212981;Majalitovic;"Majalitovi&#263;"
34239;Louisgolowich;Louisgolowich
8577;Choseikomori;Choseikomori
38018;Louisneefs;Louisneefs
21528;Chrisfaust;Chrisfaust
9697;Louwman;Louwman
21459;Chrisrussell;Chrisrussell
102536;Luanenjie;Luanenjie
18548;Christoffel;Christoffel
336108;Luberon;Luberon
37687;Chunghikoh;Chunghikoh
22538;Lucasmoller;Lucasmoller
22940;Chyan;Chyan
222;Lucia;Lucia
7117;Claudius;Claudius
100924;Luctuymans;Luctuymans
11196;Michanikos;Michanikos
675;Ludmilla;Ludmilla
27712;Coudray;Coudray
24024;Lynnejohnson;Lynnejohnson
10646;Machielalberts;Machielalberts
36226;Mackerras;Mackerras
14967;Madrid;Madrid
26611;Madzlandon;Madzlandon
3196;Maklaj;Maklaj
42998;Malinafrank;Malinafrank
7429;Hoshikawa;Hoshikawa
15399;Hudec;Hudec
5177;Hugowolf;Hugowolf
196476;Humfernandez;Humfernandez
9913;Humperdinck;Humperdinck
171429;Hunstead;Hunstead
8516;Hyakkai;Hyakkai
3728;IRAS;IRAS
130161;Iankubik;Iankubik
7820;Ianlyon;Ianlyon
249544;Ianmclean;Ianmclean
353189;Iasus;Iasus
4903;Ichikawa;Ichikawa
7178;Ikuookamoto;Ikuookamoto
3668;Ilfpetrov;Ilfpetrov
1520;Imatra;Imatra
90703;Indulgentia;Indulgentia
6637;Inoue;Inoue
42478;Inozemtseva;Inozemtseva
29668;Ipf;Ipf
12880;Juliegrady;Juliegrady
13585;Justinsmith;Justinsmith
34278;Justinxie;Justinxie
16711;Ka-Dar;Ka-Dar
7492;Kacenka;"Ka&#269;enka"
33408;Mananshah;Mananshah
17720;Manuboccuni;Manuboccuni
4356;Marathon;Marathon
34148;Marchuo;Marchuo
269484;Marcia;Marcia
166746;Marcpostman;Marcpostman
21516;Mariagodinez;Mariagodinez
12631;Mariekebaan;Mariekebaan
8438;Marila;Marila
43993;Mariola;Mariola
90564;Markjarnyk;Markjarnyk
317809;Marot;Marot
19618;Masa;"Ma&#353;a"
6450;Masahikohayashi;Masahikohayashi
8206;Masayuki;Masayuki
883;Matterania;Matterania
6626;Mattgenge;Mattgenge
21791;Mattweegman;Mattweegman
6622;Matvienko;Matvienko
21570;Muralidhar;Muralidhar
10347;Murom;Murom
21456;Myers;Myers
33553;Nagai;Nagai
13787;Nagaishi;Nagaishi
256697;Nahapetov;Nahapetov
4219;Nakamura;Nakamura
6852;Nannibignami;Nannibignami
26268;Nardi;Nardi
5896;Narrenschiff;Narrenschiff
198700;Nataliegrunewald;Nataliegrunewald
26276;Natrees;Natrees
23217;Nayana;Nayana
30242;Naymark;Naymark
1640;Nemo;Nemo
24778;Nemsu;Nemsu
20289;Nettimi;Nettimi
12382;Niagara;Falls
170395;Nicolevogt;Nicolevogt
108;Hecuba;Hecuba
31380;Hegyesi;Hegyesi
2379;Heiskanen;Heiskanen
100;Hekate;Hekate
85095;Hekla;Hekla
624;Hektor;Hektor
826;Henrika;Henrika
685;Hermia;Hermia
24168;Hexlein;Hexlein
5615;Iskander;Iskander
90953;Hideosaitou;Hideosaitou
32229;Higashino;Higashino
8573;Ivanka;Ivanka
928;Hildrun;Hildrun
15960;Hluboka;"Hlubok&#225;"
6064;Holasovice;"Hola&#353;ovice"
3666;Holman;Holman
8246;Kotov;Kotov
5620;Jasonwheeler;Jasonwheeler
18970;Jenniharper;Jenniharper
20894;Krumeich;Krumeich
21751;Jennytaylor;Jennytaylor
24120;Jeremyblum;Jeremyblum
9257;Kunisuke;Kunisuke
12752;Kvarnis;Kvarnis
3331;Kvistaberg;Kvistaberg
49481;Gisellarubini;Gisellarubini
29125;Kyivphysfak;Kyivphysfak
120;Lachesis;Lachesis
1226;Golia;Golia
6892;Lana;Lana
166747;Gordonrichards;Gordonrichards
6792;Akiyamatakashi;Akiyamatakashi
212465;Goroshky;Goroshky
22402;Goshi;Goshi
27286;Adedmondson;Adedmondson
18796;Acosta;Acosta
6841;Gottfriedkirch;Gottfriedkirch
10986;Govert;Govert
4722;Agelaos;Agelaos
8039;Grandprism;Grandprism
5126;Achaemenides;Achaemenides
13414;Grantham;Grantham
493;Griseldis;Griseldis
6136;Gryphon;Gryphon
171448;Guchaohao;Guchaohao
28513;Guo;Guo
21422;Alexacarey;Alexacarey
80652;Albertoangela;Albertoangela
30188;Hafsasaeed;Hafsasaeed
9533;Aleksejleonov;Aleksejleonov
135268;Haignere;"Haigner&#233;"
452;Hamiltonia;Hamiltonia
2718;Handley;Handley
10032;Hans-Ulrich;Hans-Ulrich
8549;Alcide;Alcide
7671;Albis;Albis
28525;Andrewabboud;Andrewabboud
192155;Hargittai;Hargittai
96876;Andreamanna;Andreamanna
31597;Allisonmarie;Allisonmarie
8229;Kozelsky;"Kozelsk&#253;"
986;Amelia;Amelia
16602;Anabuki;Anabuki
32062;Amolpunjabi;Amolpunjabi
5285;Krethon;Krethon
55576;Amycus;Amycus
10456;Anechka;Anechka
